event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,minimum_timestamp_coinc,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
3204,2080,316,48,0,109893657634596768,2031,206,2060,167
3204,2080,330,32,-16,109893657634933888,2031,227,2061,255
3204,2081,89,64,-16,109893657634459856,2031,194,2060,156
3204,2081,90,64,0,109893657634486912,2031,198,2060,158
3204,2081,94,96,0,109893657634528528,2030,405,2060,163
3204,2081,98,16,-80,109893657634561792,2031,204,2060,165
3204,2081,102,48,0,109893657634596768,2031,206,2060,167
3204,2081,114,32,-32,109893657634933888,2031,227,2061,255
3205,2080,421,32,16,109893657637861824,2031,223,2060,256
3205,2080,435,16,-16,109893657638060912,2030,166,2060,264
3205,2081,363,48,-16,109893657637861824,2030,151,2060,256
3205,2081,377,48,0,109893657638060912,2031,239,2060,264
3206,2080,211,64,-48,109893657640773424,2031,171,2060,131
3206,2080,219,48,-48,109893657640898528,2030,341,2060,141
3206,2080,223,48,-16,109893657640927088,2031,183,2060,143
3206,2080,230,48,0,109893657641114592,2030,353,2060,153
3206,2081,301,64,-48,109893657640773424,2031,171,2060,131
3206,2081,309,48,-48,109893657640898528,2030,341,2060,141
3206,2081,313,48,-16,109893657640927088,2031,183,2060,143
3206,2081,321,48,0,109893657641114592,2030,353,2060,153
3207,2080,382,16,-32,109893657644037344,2031,252,2060,290
3207,2080,384,48,0,109893657644050720,2031,254,2060,291
3207,2080,386,64,16,109893657644062272,2030,121,2060,293
3207,2080,395,32,-16,109893657644274768,2030,132,2060,303
3207,2081,475,16,-16,109893657644037344,2031,252,2060,290
3207,2081,477,48,-16,109893657644050720,2031,254,2060,291
3207,2081,479,64,16,109893657644062272,2030,121,2060,293
3207,2081,487,32,-16,109893657644274768,2030,132,2060,303
3207,2081,491,32,-16,109893657644375792,2031,273,2060,309
3208,2080,275,16,-48,109893657647004352,2031,116,2060,72
3208,2080,286,-64,-32,109893657647211280,2030,378,2060,90
3208,2080,287,96,-16,109893657647283744,2031,130,2060,93
3208,2080,298,112,-48,109893657647378416,2030,389,2060,100
3208,2080,303,144,0,109893657647435408,2031,142,2060,103
3208,2080,308,48,0,109893657647494672,2030,397,2060,106
3208,2081,156,16,-48,109893657647004352,2031,116,2060,72
3208,2081,167,-64,-32,109893657647211280,2030,378,2060,90
3208,2081,168,96,0,109893657647283744,2031,130,2060,93
3208,2081,179,112,-32,109893657647378416,2030,389,2060,100
3208,2081,184,144,-32,109893657647435408,2031,142,2060,103
3208,2081,189,48,-32,109893657647494672,2030,397,2060,106
3209,2080,211,80,-16,109893657650269168,2031,279,2060,248
3209,2080,213,16,-16,109893657650421888,2031,285,2060,250
3209,2080,215,64,0,109893657650452768,2030,320,2060,252
3209,2080,216,32,0,109893657650584016,2031,295,2060,259
3209,2081,61,80,-16,109893657650269168,2031,279,2060,248
3209,2081,63,16,-32,109893657650421888,2031,285,2060,250
3209,2081,65,64,-16,109893657650452768,2030,320,2060,252
3209,2081,66,32,0,109893657650584016,2031,295,2060,259
3210,2080,305,16,-32,109893657653245184,2030,86,2060,357
3210,2080,324,64,48,109893657653677664,2031,418,2060,380
3210,2080,325,48,-32,109893657653692992,2030,113,2060,382
3210,2081,60,16,-48,109893657653245184,2030,86,2060,357
3210,2081,77,48,-32,109893657653692992,2030,113,2060,382
3211,2080,485,32,-16,109893657656373488,2030,222,2060,148
3211,2080,501,64,-48,109893657656699104,2031,130,2060,163
3211,2080,508,64,-16,109893657656849744,2031,141,2061,416
3211,2081,256,32,-16,109893657656373488,2030,222,2060,148
3211,2081,272,64,-16,109893657656699104,2031,130,2060,163
3211,2081,279,64,-16,109893657656849744,2031,141,2061,416
3212,2080,431,64,-16,109893657659459280,2031,254,2061,107
3212,2080,433,16,-16,109893657659480032,2030,223,2060,291
3212,2080,437,16,-16,109893657659556112,2030,227,2060,293
3212,2080,446,48,-32,109893657659644144,2031,268,2061,114
3212,2080,447,96,48,109893657659718288,2030,239,2060,303
3212,2081,193,64,0,109893657659459280,2031,254,2061,107
3212,2081,195,48,0,109893657659480032,2031,257,2060,291
3212,2081,199,16,0,109893657659556112,2030,227,2060,293
3212,2081,208,48,16,109893657659644144,2031,268,2061,114
3212,2081,209,96,32,109893657659718288,2030,239,2060,303
3213,2080,446,32,-16,109893657662761712,2030,109,2060,249
3213,2080,447,16,-16,109893657662769152,2030,108,2060,250
3213,2080,450,32,-32,109893657662813744,2031,202,2060,252
3213,2080,451,-96,-32,109893657662835632,2030,113,2060,254
3213,2080,453,32,-32,109893657662861664,2030,117,2060,255
3213,2080,456,48,-16,109893657662937584,2031,213,2060,261
3213,2080,465,80,16,109893657663091104,2030,127,2060,268
3213,2081,73,32,-32,109893657662761712,2030,109,2060,249
3213,2081,74,16,-16,109893657662769152,2030,108,2060,250
3213,2081,76,32,-48,109893657662813744,2031,202,2060,252
3213,2081,77,-96,-32,109893657662835632,2030,113,2060,254
3213,2081,79,32,0,109893657662861664,2030,117,2060,255
3213,2081,82,48,0,109893657662937584,2031,213,2060,261
3213,2081,90,80,16,109893657663091104,2030,127,2060,268
3214,2080,382,80,16,109893657666076480,2030,120,2060,339
3214,2080,388,32,-16,109893657666143712,2031,307,2060,342
3214,2080,389,48,0,109893657666186064,2031,311,2060,345
3214,2080,391,-32,0,109893657666239328,2031,313,2060,347
3214,2081,502,80,0,109893657666076480,2030,120,2060,339
3214,2081,507,32,-16,109893657666143712,2031,307,2060,342
3214,2081,508,48,-32,109893657666186064,2031,311,2060,345
3214,2081,509,-32,-16,109893657666239328,2031,313,2060,347
3214,2081,513,32,-32,109893657666344432,2030,131,2060,352
3215,2080,259,32,-16,109893657669364816,2030,156,2060,409
3215,2080,261,16,-32,109893657669423552,2031,384,2060,412
3215,2080,264,-16,0,109893657669508144,2030,165,2060,417
3215,2081,81,32,-16,109893657669364816,2030,156,2060,409
3215,2081,83,16,-32,109893657669423552,2031,384,2060,412
3215,2081,85,16,-16,109893657669508144,2031,391,2060,417
3216,2080,541,80,0,109893657672114464,2030,332,2060,205
3216,2080,549,32,-16,109893657672325056,2030,346,2060,213
3216,2080,552,32,-48,109893657672359392,2030,348,2060,216
3216,2080,576,48,-32,109893657672702752,2031,286,2060,242
3216,2081,119,80,0,109893657672114464,2030,332,2060,205
3216,2081,127,32,-16,109893657672325056,2030,346,2060,213
3216,2081,130,32,-32,109893657672359392,2030,348,2060,216
3216,2081,154,48,-32,109893657672702752,2031,286,2060,242
3217,2080,352,-128,144,109893657675340096,2031,194,2060,225
3217,2080,362,48,-32,109893657675627264,2030,105,2060,234
3217,2080,367,-96,48,109893657675755136,2030,110,2061,401
3217,2081,121,-128,128,109893657675340096,2031,194,2060,225
3217,2081,132,48,-16,109893657675627264,2030,105,2060,234
3217,2081,137,-96,16,109893657675755136,2030,110,2061,401
3218,2080,358,32,-32,109893657678495056,2031,211,2061,251
3218,2080,360,32,-32,109893657678534480,2031,219,2060,169
3218,2080,363,64,-16,109893657678547616,2030,548,2060,171
3218,2080,368,48,0,109893657678638032,2030,551,2060,175
3218,2080,377,64,-16,109893657678851040,2031,243,2060,186
3218,2081,122,32,-16,109893657678495056,2031,211,2061,251
3218,2081,123,32,-16,109893657678534480,2031,219,2060,169
3218,2081,126,64,0,109893657678547616,2030,548,2060,171
3218,2081,141,64,-32,109893657678851040,2031,243,2060,186
3219,2080,395,32,-16,109893657681746704,2030,216,2060,96
3219,2080,400,16,0,109893657681882336,2030,224,2060,104
3219,2080,402,96,0,109893657681891856,2031,148,2060,105
3219,2080,410,64,16,109893657682065600,2030,238,2060,114
3219,2081,446,32,-32,109893657681746704,2030,216,2060,96
3219,2081,452,96,-16,109893657681891856,2031,148,2060,105
3219,2081,455,16,160,109893657681963136,2031,155,2061,59
3219,2081,460,64,16,109893657682065600,2030,238,2060,114
3220,2080,372,80,16,109893657684867600,2031,197,2060,232
3220,2080,380,48,16,109893657684997664,2031,208,2060,244
3220,2080,386,16,-64,109893657685117488,2030,446,2060,246
3220,2080,388,32,-16,109893657685131232,2030,447,2061,163
3220,2081,116,80,16,109893657684867600,2031,197,2060,232
3220,2081,124,64,0,109893657684997664,2030,441,2060,244
3220,2081,130,16,-64,109893657685117488,2030,446,2060,246
3220,2081,132,32,-32,109893657685131232,2030,447,2061,163
3221,2080,427,48,-16,109893657687915504,2031,138,2061,250
3221,2080,433,0,-16,109893657688068864,2031,148,2060,185
3221,2080,436,16,0,109893657688110704,2030,116,2060,190
3221,2080,438,16,-16,109893657688119584,2031,150,2060,191
3221,2080,443,64,0,109893657688233040,2030,121,2061,272
3221,2081,395,48,0,109893657687915504,2031,138,2061,250
3221,2081,401,0,-16,109893657688068864,2031,148,2060,185
3221,2081,404,16,-16,109893657688110704,2030,116,2060,190
3221,2081,406,16,-32,109893657688119584,2031,150,2060,191
3221,2081,411,64,0,109893657688233040,2030,121,2061,272
3222,2080,398,16,-48,109893657690859328,2030,108,2060,185
3222,2080,400,16,-16,109893657690908208,2031,143,2060,189
3222,2080,427,32,16,109893657691238160,2031,166,2061,568
3222,2080,429,64,-16,109893657691287520,2031,169,2060,214
3222,2080,431,32,-48,109893657691367312,2031,174,2060,222
3222,2080,432,80,-16,109893657691383792,2031,176,2060,224
3222,2080,435,112,112,109893657691452800,2031,183,2060,230
3222,2081,60,16,-32,109893657690859328,2030,108,2060,185
3222,2081,62,16,-32,109893657690908208,2031,143,2060,189
3222,2081,87,32,-32,109893657691238160,2031,166,2061,568
3222,2081,89,64,16,109893657691287520,2031,169,2060,214
3222,2081,91,32,-32,109893657691367312,2031,174,2060,222
3222,2081,92,80,-16,109893657691383792,2031,176,2060,224
3222,2081,94,112,96,109893657691452800,2031,183,2060,230
3223,2080,207,32,-16,109893657694063840,2031,88,2060,51
3223,2080,213,80,16,109893657694185760,2030,394,2060,56
3223,2080,231,64,-160,109893657694465072,2031,114,2060,73
3223,2080,233,48,16,109893657694479904,2031,116,2060,75
3223,2081,351,64,0,109893657694063840,2030,386,2060,51
3223,2081,357,80,16,109893657694185760,2030,394,2060,56
3223,2081,376,64,0,109893657694479904,2030,411,2060,75
3224,2080,214,48,-32,109893657697368128,2030,321,2060,243
3224,2080,223,32,0,109893657697589328,2030,331,2060,253
3224,2081,95,48,-32,109893657697368128,2030,321,2060,243
3224,2081,103,48,0,109893657697589328,2031,283,2060,253
3225,2080,513,32,16,109893657700392064,2031,289,2060,337
3225,2080,526,16,0,109893657700639552,2031,307,2060,350
3225,2080,530,48,0,109893657700730192,2030,126,2060,354
3225,2081,70,32,16,109893657700392064,2031,289,2060,337
3225,2081,84,64,0,109893657700639552,2030,117,2060,350
3225,2081,88,48,0,109893657700730192,2030,126,2060,354
3226,2080,243,48,0,109893657703923520,2030,363,2060,194
3226,2081,88,48,0,109893657703923520,2030,363,2060,194
3227,2080,335,64,-16,109893657706749152,2031,167,2060,200
3227,2080,336,0,-48,109893657706787120,2031,169,2060,202
3227,2080,339,-64,-16,109893657706828160,2031,171,2060,204
3227,2080,340,32,0,109893657706829264,2031,172,2060,205
3227,2080,346,32,0,109893657706936624,2031,174,2060,216
3227,2081,124,64,-16,109893657706749152,2031,167,2060,200
3227,2081,125,0,-48,109893657706787120,2031,169,2060,202
3227,2081,128,0,-32,109893657706828160,2031,171,2061,289
3227,2081,129,32,-16,109893657706829264,2031,172,2060,205
3227,2081,134,32,-16,109893657706936624,2031,174,2060,216
3228,2080,400,64,-16,109893657709739616,2030,141,2060,247
3228,2080,414,80,0,109893657710069632,2030,156,2060,261
3228,2080,415,48,-32,109893657710094688,2030,157,2060,263
3228,2080,417,48,-16,109893657710114784,2030,159,2060,265
3228,2080,418,0,16,109893657710132944,2030,160,2060,267
3228,2081,278,64,-32,109893657709739616,2030,141,2060,247
3228,2081,292,80,16,109893657710069632,2030,156,2060,261
3228,2081,293,48,-32,109893657710094688,2030,157,2060,263
3228,2081,295,32,16,109893657710114784,2031,233,2060,265
3228,2081,296,0,48,109893657710132944,2030,160,2060,267
3229,2080,145,48,-16,109893657712791136,2031,268,2060,232
3229,2080,147,80,0,109893657712802176,2031,269,2060,234
3229,2080,153,16,-48,109893657712874016,2031,273,2060,239
3229,2080,160,48,32,109893657713043312,2030,409,2060,248
3229,2080,170,48,-16,109893657713203744,2030,420,2060,260
3229,2081,509,48,0,109893657712791136,2031,268,2060,232
3229,2081,511,80,0,109893657712802176,2031,269,2060,234
3229,2081,516,16,-48,109893657712874016,2031,273,2060,239
3229,2081,523,48,0,109893657713043312,2030,409,2060,248
3229,2081,533,48,-32,109893657713203744,2030,420,2060,260
3230,2080,256,48,-16,109893657715882464,2030,412,2061,374
3230,2080,261,16,-16,109893657715950064,2030,419,2060,291
3230,2080,271,16,96,109893657716214240,2030,434,2060,311
3230,2080,273,96,80,109893657716224528,2031,351,2060,312
3230,2080,282,32,0,109893657716381072,2030,447,2061,406
3230,2080,286,-128,160,109893657716473504,2030,452,2061,410
3230,2081,95,48,0,109893657715882464,2030,412,2061,374
3230,2081,99,16,-16,109893657715950064,2030,419,2060,291
3230,2081,108,32,-48,109893657716214240,2031,350,2060,311
3230,2081,110,96,48,109893657716224528,2031,351,2060,312
3230,2081,118,32,16,109893657716381072,2030,447,2061,406
3230,2081,123,-128,160,109893657716473504,2030,452,2061,410
3231,2080,371,32,-32,109893657719114768,2031,161,2060,202
3231,2080,376,80,0,109893657719262256,2031,168,2061,307
3231,2080,378,16,-48,109893657719279808,2031,170,2060,215
3231,2081,102,32,-16,109893657719105920,2031,162,2061,298
3231,2081,103,16,16,109893657719114768,2030,127,2060,202
3231,2081,107,80,-16,109893657719262256,2031,168,2061,307
3231,2081,108,16,-32,109893657719279808,2031,170,2060,215
3231,2081,116,32,-32,109893657719458272,2030,145,2060,223
3232,2080,356,48,-32,109893657722297408,2030,164,2061,473
3232,2080,365,48,0,109893657722436976,2030,173,2061,479
3232,2080,381,64,0,109893657722690896,2031,459,2060,416
3232,2080,384,0,-32,109893657722721600,2030,198,2060,419
3232,2080,385,48,0,109893657722735408,2030,199,2060,420
3232,2081,124,48,-16,109893657722297408,2030,164,2061,473
3232,2081,133,32,0,109893657722436976,2031,439,2061,479
3232,2081,148,64,0,109893657722690896,2031,459,2060,416
3232,2081,151,0,-64,109893657722721600,2030,198,2060,419
3232,2081,152,48,-16,109893657722735408,2030,199,2060,420
3233,2080,398,0,0,109893657725302800,2031,202,2061,91
3233,2080,406,32,0,109893657725402032,2031,216,2060,256
3233,2080,409,80,0,109893657725444384,2031,221,2060,260
3233,2080,420,64,-16,109893657725716384,2030,78,2060,271
3233,2081,446,0,-16,109893657725302816,2030,50,2060,252
3233,2081,454,32,-16,109893657725402032,2031,216,2060,256
3233,2081,456,80,16,109893657725444384,2031,221,2060,260
3233,2081,466,64,-16,109893657725716384,2030,78,2060,271
3234,2080,166,64,-32,109893657728647712,2031,280,2061,315
3234,2080,178,-16,-48,109893657728776944,2030,428,2060,253
3234,2080,180,-128,144,109893657728794848,2030,431,2060,254
3234,2080,181,64,32,109893657728797712,2031,290,2060,255
3234,2080,185,80,16,109893657728923920,2030,435,2060,260
3234,2081,394,64,-32,109893657728647712,2031,280,2061,315
3234,2081,403,-16,-64,109893657728776944,2030,428,2060,253
3234,2081,405,-128,112,109893657728794848,2030,431,2060,254
3234,2081,406,64,16,109893657728797712,2031,290,2060,255
3234,2081,411,80,0,109893657728923920,2030,435,2060,260
3235,2080,294,16,-16,109893657731626048,2030,69,2060,359
3235,2080,309,-80,-48,109893657731956832,2031,338,2060,384
3235,2080,314,48,-16,109893657732062480,2030,96,2060,389
3235,2081,102,16,-16,109893657731626048,2030,69,2060,359
3235,2081,112,64,32,109893657731846288,2031,332,2060,378
3235,2081,117,-80,-96,109893657731956832,2031,338,2060,384
3235,2081,121,48,-32,109893657732062480,2030,96,2060,389
3236,2080,358,0,-16,109893657734803040,2030,128,2060,299
3236,2080,362,32,-48,109893657734880848,2031,264,2060,302
3236,2080,367,16,-48,109893657734979056,2031,268,2060,308
3236,2080,371,32,-16,109893657735042768,2030,138,2060,311
3236,2080,374,80,0,109893657735101440,2031,277,2060,316
3236,2080,380,112,32,109893657735212432,2030,145,2060,326
3236,2080,384,96,0,109893657735248896,2030,149,2060,331
3236,2081,223,32,-32,109893657734880848,2031,264,2060,302
3236,2081,228,16,-32,109893657734979056,2031,268,2060,308
3236,2081,232,32,-32,109893657735042768,2030,138,2060,311
3236,2081,234,80,0,109893657735101440,2031,277,2060,316
3236,2081,240,112,16,109893657735212432,2030,145,2060,326
3236,2081,244,80,0,109893657735248896,2031,287,2060,331
3237,2080,296,48,0,109893657737800688,2031,458,2060,420
3237,2080,302,32,-48,109893657737950064,2031,464,2060,429
3237,2080,305,16,0,109893657738047856,2030,515,2061,176
3237,2080,312,80,48,109893657738197120,2030,524,2060,444
3237,2080,315,32,0,109893657738233840,2031,487,2060,447
3237,2081,125,48,0,109893657737800688,2031,458,2060,420
3237,2081,131,32,-48,109893657737950064,2031,464,2060,429
3237,2081,134,16,-16,109893657738047856,2030,515,2061,176
3237,2081,142,80,32,109893657738197120,2030,524,2060,444
3237,2081,145,32,-48,109893657738233840,2031,487,2060,447
3238,2080,296,48,0,109893657740945696,2030,49,2060,189
3238,2080,299,16,-32,109893657741004320,2031,147,2060,193
3238,2080,303,16,-32,109893657741101664,2030,56,2061,448
3238,2080,304,64,-48,109893657741127904,2031,157,2060,200
3238,2080,313,80,0,109893657741330960,2031,172,2060,211
3238,2080,318,16,-32,109893657741388112,2031,175,2060,217
3238,2081,80,64,0,109893657740945696,2031,143,2060,189
3238,2081,83,16,-32,109893657741004320,2031,147,2060,193
3238,2081,87,16,-32,109893657741101664,2030,56,2061,448
3238,2081,88,64,-64,109893657741127904,2031,157,2060,200
3238,2081,98,80,-16,109893657741330960,2031,172,2060,211
3238,2081,105,16,-32,109893657741388112,2031,175,2060,217
3239,2080,305,64,-16,109893657744238912,2031,195,2060,161
3239,2080,306,48,-16,109893657744241232,2031,196,2060,162
3239,2080,307,64,0,109893657744259456,2031,198,2061,234
3239,2080,310,80,-16,109893657744283008,2030,349,2060,165
3239,2080,316,48,-16,109893657744351264,2030,354,2060,169
3239,2080,330,48,0,109893657744637984,2030,366,2060,179
3239,2081,440,32,0,109893657744133248,2030,340,2060,157
3239,2081,443,64,0,109893657744238912,2031,195,2060,161
3239,2081,444,48,-16,109893657744241232,2031,196,2060,162
3239,2081,445,64,0,109893657744259456,2031,198,2061,234
3239,2081,447,80,0,109893657744283008,2030,349,2060,165
3239,2081,454,48,-32,109893657744351264,2030,354,2060,169
3239,2081,469,48,-16,109893657744637984,2030,366,2060,179
3240,2080,409,48,-32,109893657747586736,2030,148,2060,216
3240,2081,122,48,-32,109893657747586736,2030,148,2060,216
3241,2080,298,64,-48,109893657750404992,2030,58,2060,123
3241,2080,299,-16,-64,109893657750442352,2031,89,2060,125
3241,2080,307,16,-32,109893657750653408,2030,71,2061,238
3241,2080,316,80,-16,109893657750843232,2031,110,2060,144
3241,2081,345,64,-32,109893657750404992,2030,58,2060,123
3241,2081,346,-16,-48,109893657750442352,2031,89,2060,125
3241,2081,354,16,-16,109893657750653408,2030,71,2061,238
3241,2081,360,80,-16,109893657750843232,2031,110,2060,144
3242,2080,343,48,-16,109893657753686832,2030,384,2060,202
3242,2080,358,-112,-160,109893657753829984,2030,392,2061,273
3242,2080,360,32,0,109893657753861200,2030,394,2060,210
3242,2080,372,64,0,109893657754098976,2031,253,2060,217
3242,2081,119,48,-32,109893657753686832,2030,384,2060,202
3242,2081,132,-112,-144,109893657753829984,2030,392,2061,273
3242,2081,144,64,0,109893657754098976,2031,253,2060,217
3243,2080,279,16,0,109893657756913168,2030,91,2061,308
3243,2080,284,16,-16,109893657757117648,2031,209,2060,172
3243,2080,293,64,-16,109893657757236368,2030,107,2060,176
3243,2080,294,64,0,109893657757291136,2030,110,2060,177
3243,2081,435,16,0,109893657756779072,2031,187,2061,301
3243,2081,445,16,-16,109893657756913168,2030,91,2061,308
3243,2081,448,96,0,109893657757060352,2030,99,2060,168
3243,2081,451,48,0,109893657757117648,2030,101,2060,172
3243,2081,461,64,-32,109893657757236368,2030,107,2060,176
3243,2081,462,64,-16,109893657757291136,2030,110,2060,177
3244,2080,370,48,-16,109893657760211104,2030,479,2060,185
3244,2080,380,48,16,109893657760376816,2031,228,2060,192
3244,2080,381,-16,-32,109893657760400224,2030,488,2061,159
3244,2081,98,48,-32,109893657760211104,2030,479,2060,185
3244,2081,103,64,-32,109893657760253104,2030,483,2060,188
3244,2081,108,48,16,109893657760376816,2031,228,2060,192
3244,2081,109,-16,-64,109893657760400224,2030,488,2061,159
3245,2080,378,32,-16,109893657763041664,2031,164,2060,208
3245,2080,382,0,-32,109893657763146512,2030,129,2060,211
3245,2080,390,64,-32,109893657763335216,2030,139,2060,221
3245,2080,393,16,-16,109893657763367152,2030,144,2060,223
3245,2080,396,16,-48,109893657763440432,2030,148,2060,226
3245,2080,399,32,-32,109893657763488480,2031,198,2060,231
3245,2081,91,32,-32,109893657763041664,2031,164,2060,208
3245,2081,95,0,-48,109893657763146512,2030,129,2060,211
3245,2081,103,64,-16,109893657763335216,2030,139,2060,221
3245,2081,106,16,16,109893657763367152,2030,144,2060,223
3245,2081,108,16,-64,109893657763440432,2030,148,2060,226
3245,2081,111,32,-32,109893657763488480,2031,198,2060,231
3246,2080,288,-80,-80,109893657766451328,2030,203,2060,328
3246,2081,458,-80,-64,109893657766451328,2030,203,2060,328
3247,2080,177,32,-32,109893657769518512,2030,339,2060,206
3247,2080,179,48,-128,109893657769536384,2030,341,2061,271
3247,2081,310,32,-32,109893657769518512,2030,339,2060,206
3247,2081,312,48,-144,109893657769536384,2030,341,2061,271
3248,2080,201,16,0,109893657772431440,2030,120,2060,268
3248,2080,210,64,0,109893657772714368,2031,313,2060,277
3248,2080,212,64,96,109893657772749728,2030,141,2060,279
3248,2080,217,32,-32,109893657772835328,2031,325,2060,283
3248,2080,221,32,-32,109893657772954224,2030,150,2060,290
3248,2081,390,16,0,109893657772431440,2030,120,2060,268
3248,2081,399,64,-16,109893657772714368,2031,313,2060,277
3248,2081,401,64,64,109893657772749728,2030,141,2060,279
3248,2081,406,32,-32,109893657772835328,2031,325,2060,283
3248,2081,409,16,0,109893657772954224,2031,331,2060,290
3249,2080,312,-64,-64,109893657775793136,2031,185,2060,139
3249,2080,331,48,32,109893657776076064,2031,198,2060,160
3249,2081,392,-64,-64,109893657775793136,2031,185,2060,139
3249,2081,410,48,0,109893657776076064,2031,198,2060,160
3250,2080,392,32,16,109893657778797808,2031,306,2061,76
3250,2080,409,32,0,109893657779165152,2030,157,2060,367
3250,2080,411,64,-16,109893657779203664,2030,158,2060,372
3250,2080,416,32,0,109893657779277280,2031,338,2060,378
3250,2081,106,32,0,109893657778797808,2031,306,2061,76
3250,2081,113,48,0,109893657778964768,2030,147,2060,358
3250,2081,123,32,-16,109893657779165152,2030,157,2060,367
3250,2081,125,96,0,109893657779203664,2031,333,2060,372
3250,2081,130,32,-16,109893657779277280,2031,338,2060,378
3251,2080,328,16,-16,109893657781943488,2030,575,2060,415
3251,2080,329,64,0,109893657781965488,2030,577,2060,417
3251,2080,330,32,16,109893657781978720,2030,578,2060,418
3251,2080,344,64,0,109893657782254064,2031,478,2061,219
3251,2081,378,16,-16,109893657781943488,2030,575,2060,415
3251,2081,379,64,0,109893657781965488,2030,577,2060,417
3251,2081,380,32,16,109893657781978720,2030,578,2060,418
3251,2081,393,64,0,109893657782254064,2031,478,2061,219
3252,2080,404,112,64,109893657784951392,2031,143,2061,447
3252,2080,405,48,0,109893657784964400,2031,144,2060,190
3252,2080,429,-64,80,109893657785387584,2030,101,2060,214
3252,2080,434,48,32,109893657785516976,2030,107,2060,224
3252,2081,110,112,32,109893657784951392,2031,143,2061,447
3252,2081,111,48,0,109893657784964400,2031,144,2060,190
3252,2081,134,-64,64,109893657785387584,2030,101,2060,214
3252,2081,140,48,0,109893657785516976,2030,107,2060,224
3253,2080,290,48,-16,109893657788156144,2031,126,2061,61
3253,2080,298,64,-16,109893657788364480,2031,135,2061,68
3253,2080,306,64,0,109893657788589424,2031,148,2061,81
3253,2081,212,48,-32,109893657788156144,2031,126,2061,61
3253,2081,221,64,-16,109893657788364480,2031,135,2061,68
3253,2081,227,64,-16,109893657788589424,2031,148,2061,81
3254,2080,534,64,-16,109893657791361024,2030,165,2060,321
3254,2080,548,32,-16,109893657791593760,2031,298,2060,334
3254,2080,550,16,-16,109893657791645664,2031,303,2060,337
3254,2081,210,64,-16,109893657791361024,2030,165,2060,321
3254,2081,224,16,-16,109893657791645664,2031,303,2060,337
3255,2080,379,80,0,109893657794429056,2031,133,2060,179
3255,2080,393,64,16,109893657794736208,2030,113,2060,195
3255,2080,395,-16,-16,109893657794874160,2030,121,2060,207
3255,2080,397,32,-32,109893657794922336,2030,124,2060,211
3255,2081,247,80,0,109893657794429056,2031,133,2060,179
3255,2081,263,32,0,109893657794745616,2031,158,2060,197
3255,2081,265,-16,-48,109893657794874160,2030,121,2060,207
3255,2081,268,32,0,109893657794922336,2030,124,2060,211
3256,2080,466,48,-32,109893657797464368,2031,192,2060,239
3256,2080,467,32,0,109893657797523568,2030,392,2060,243
3256,2080,468,16,-32,109893657797546272,2030,393,2060,244
3256,2080,470,64,16,109893657797560176,2031,200,2060,246
3256,2080,476,64,-16,109893657797686400,2030,406,2060,256
3256,2080,481,16,-32,109893657797850000,2031,219,2060,261
3256,2080,485,16,-48,109893657797891856,2031,221,2060,262
3256,2081,59,48,-32,109893657797464368,2031,192,2060,239
3256,2081,60,32,-16,109893657797523568,2030,392,2060,243
3256,2081,61,16,-64,109893657797546272,2030,393,2060,244
3256,2081,63,64,16,109893657797560176,2031,200,2060,246
3256,2081,69,64,-16,109893657797686400,2030,406,2060,256
3256,2081,75,16,-48,109893657797850000,2031,219,2060,261
3256,2081,79,16,-32,109893657797891856,2031,221,2060,262
3257,2080,199,64,48,109893657800696640,2031,334,2060,292
3257,2080,213,48,32,109893657800992640,2031,347,2060,313
3257,2080,219,64,0,109893657801078544,2030,439,2060,320
3257,2081,395,64,48,109893657800696640,2031,334,2060,292
3257,2081,410,48,48,109893657800992640,2031,347,2060,313
3257,2081,415,64,0,109893657801078544,2030,439,2060,320
3258,2080,271,48,-48,109893657803904192,2030,49,2060,383
3258,2080,295,32,-32,109893657804483536,2031,378,2060,410
3258,2081,315,48,-32,109893657803904192,2030,49,2060,383
3258,2081,342,32,-32,109893657804483536,2031,378,2060,410
3259,2080,450,48,16,109893657807028528,2031,319,2060,275
3259,2080,455,64,-80,109893657807117824,2031,326,2060,281
3259,2080,466,-48,-16,109893657807245328,2031,335,2060,293
3259,2080,467,0,0,109893657807248320,2031,336,2060,294
3259,2080,472,48,0,109893657807328336,2030,641,2061,259
3259,2080,483,80,0,109893657807538944,2030,653,2060,311
3259,2081,367,-16,-64,109893657807083248,2031,323,2060,278
3259,2081,369,64,-80,109893657807117824,2031,326,2060,281
3259,2081,380,-48,-16,109893657807245328,2031,335,2060,293
3259,2081,381,0,-16,109893657807248320,2031,336,2060,294
3259,2081,386,48,0,109893657807328336,2030,641,2061,259
3259,2081,397,80,-16,109893657807538944,2030,653,2060,311
3260,2080,269,64,16,109893657810466656,2030,550,2060,306
3260,2080,271,48,0,109893657810507488,2031,356,2060,308
3260,2080,273,32,-32,109893657810523088,2031,357,2060,310
3260,2080,278,16,-48,109893657810581888,2030,555,2060,317
3260,2080,284,32,-32,109893657810697344,2030,565,2060,325
3260,2080,289,16,-48,109893657810752416,2031,374,2060,329
3260,2081,126,16,0,109893657810466656,2031,352,2060,306
3260,2081,128,48,0,109893657810507488,2031,356,2060,308
3260,2081,130,32,-32,109893657810523088,2031,357,2060,310
